TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315969320.70253414,00000000-0000-0000-0000-000000000000,AV,-275.8448487482648,3088.2386056230794,MIA
315969320.70253414,00000000-0000-0000-0000-000000032595,OTHERS,-276.87912773142784,3104.881089307118,MIA
315969320.70253414,00000000-0000-0000-0000-000000035463,OTHERS,-272.0216581702301,3076.5435011218487,MIA
315969320.70253414,00000000-0000-0000-0000-000000035523,OTHERS,-272.2674780314647,3082.974229441573,MIA
315969320.70253414,00000000-0000-0000-0000-000000035540,OTHERS,-277.260274817202,3040.406673019525,MIA
315969320.70253414,00000000-0000-0000-0000-000000035614,OTHERS,-284.27344692737074,3131.206973972235,MIA
315969320.70253414,00000000-0000-0000-0000-000000035616,OTHERS,-281.47074098705434,3063.4841608399797,MIA
315969320.70253414,00000000-0000-0000-0000-000000035353,OTHERS,-274.79566348796084,3062.3816512211824,MIA
315969320.70253414,00000000-0000-0000-0000-000000035665,OTHERS,-275.09020995447247,3154.6449182127476,MIA
315969320.70253414,00000000-0000-0000-0000-000000035554,OTHERS,-274.0888856648358,3121.417952171901,MIA
315969320.70253414,00000000-0000-0000-0000-000000035500,OTHERS,-269.66816577329064,3061.2035360559785,MIA
315969320.70253414,00000000-0000-0000-0000-000000035711,OTHERS,-306.28484911233994,3146.9231625774128,MIA
315969320.70253414,00000000-0000-0000-0000-000000035703,OTHERS,-269.192655336363,3015.792017594459,MIA
315969320.70253414,00000000-0000-0000-0000-000000035598,OTHERS,-304.97148850382735,3102.92447590917,MIA
315969320.70253414,00000000-0000-0000-0000-000000035720,OTHERS,-271.4157959640002,3122.397171174419,MIA
315969320.70253414,00000000-0000-0000-0000-000000035618,OTHERS,-273.78149268835784,3114.5100503274907,MIA
315969320.70253414,00000000-0000-0000-0000-000000035701,OTHERS,-270.75061956876897,3098.08321266158,MIA
315969320.70253414,00000000-0000-0000-0000-000000035714,OTHERS,-291.2028724295384,3147.206638647289,MIA
315969320.70253414,00000000-0000-0000-0000-000000035693,OTHERS,-280.29290241660493,3022.885660285721,MIA
315969320.70253414,00000000-0000-0000-0000-000000035538,OTHERS,-273.2228592768364,3107.5148243127805,MIA
315969320.70253414,00000000-0000-0000-0000-000000035706,OTHERS,-269.0573230750937,3087.846613894894,MIA
315969320.70253414,00000000-0000-0000-0000-000000035588,OTHERS,-272.1319380820122,3089.134827116886,MIA
315969320.70253414,00000000-0000-0000-0000-000000035640,OTHERS,-272.69985248495385,3095.0170041315528,MIA
315969320.70253414,00000000-0000-0000-0000-000000035708,OTHERS,-269.16357846282557,3099.12708164504,MIA
315969320.70253414,00000000-0000-0000-0000-000000035707,OTHERS,-268.48409080153266,3074.809319594873,MIA
315969320.70253414,00000000-0000-0000-0000-000000035691,AGENT,-281.29346693346366,3135.969634413422,MIA
315969320.8225118,00000000-0000-0000-0000-000000000000,AV,-275.88055482813985,3089.011449023899,MIA
315969320.8225118,00000000-0000-0000-0000-000000032595,OTHERS,-276.8741438549778,3105.54632843992,MIA
315969320.8225118,00000000-0000-0000-0000-000000035463,OTHERS,-272.0106040262385,3076.5706030082597,MIA
315969320.8225118,00000000-0000-0000-0000-000000035523,OTHERS,-272.26989232433004,3083.084390652761,MIA
315969320.8225118,00000000-0000-0000-0000-000000035540,OTHERS,-277.16416728328886,3039.9271587876146,MIA
315969320.8225118,00000000-0000-0000-0000-000000035614,OTHERS,-284.19834802714865,3131.285506788787,MIA
315969320.8225118,00000000-0000-0000-0000-000000035616,OTHERS,-281.3891006870483,3063.3759387048244,MIA
315969320.8225118,00000000-0000-0000-0000-000000035732,OTHERS,-269.5838815686021,3096.568315445675,MIA
315969320.8225118,00000000-0000-0000-0000-000000035554,OTHERS,-274.08823279938673,3121.482755621686,MIA
315969320.8225118,00000000-0000-0000-0000-000000035735,OTHERS,-268.79140784314103,3085.697191983082,MIA
315969320.8225118,00000000-0000-0000-0000-000000035500,OTHERS,-269.66816577329064,3061.2035360559785,MIA
315969320.8225118,00000000-0000-0000-0000-000000035703,OTHERS,-269.1024560323709,3015.790617416724,MIA
315969320.8225118,00000000-0000-0000-0000-000000035353,OTHERS,-274.8115936603762,3062.9462283550306,MIA
315969320.8225118,00000000-0000-0000-0000-000000035665,OTHERS,-274.9805794114524,3154.6164098923387,MIA
315969320.8225118,00000000-0000-0000-0000-000000035598,OTHERS,-304.7785838934369,3102.915958250653,MIA
315969320.8225118,00000000-0000-0000-0000-000000035720,OTHERS,-270.7292077031632,3123.8227477525043,MIA
315969320.8225118,00000000-0000-0000-0000-000000035618,OTHERS,-273.7241420421136,3114.533262691228,MIA
315969320.8225118,00000000-0000-0000-0000-000000035701,OTHERS,-270.7950480439389,3097.987209369909,MIA
315969320.8225118,00000000-0000-0000-0000-000000035719,OTHERS,-270.61281491862684,3110.200129744967,MIA
315969320.8225118,00000000-0000-0000-0000-000000035714,OTHERS,-291.2371102996585,3147.192214223657,MIA
315969320.8225118,00000000-0000-0000-0000-000000035693,OTHERS,-280.3128874031239,3022.873344857448,MIA
315969320.8225118,00000000-0000-0000-0000-000000035538,OTHERS,-273.19211845594936,3107.899932967281,MIA
315969320.8225118,00000000-0000-0000-0000-000000035706,OTHERS,-269.1449786538244,3088.0103097525953,MIA
315969320.8225118,00000000-0000-0000-0000-000000035588,OTHERS,-272.12398894045464,3089.346864192133,MIA
315969320.8225118,00000000-0000-0000-0000-000000035640,OTHERS,-272.7006541646388,3095.0232316050024,MIA
315969320.8225118,00000000-0000-0000-0000-000000035708,OTHERS,-269.0864434473301,3098.9064393036583,MIA
315969320.8225118,00000000-0000-0000-0000-000000035707,OTHERS,-268.48409080153266,3074.809319594873,MIA
315969320.8225118,00000000-0000-0000-0000-000000035711,OTHERS,-306.7518376305788,3146.823862886867,MIA
315969320.8225118,00000000-0000-0000-0000-000000035691,AGENT,-281.2680740158947,3135.74249645927,MIA
315969320.9510292,00000000-0000-0000-0000-000000000000,AV,-275.919626774755,3089.828241728511,MIA
315969320.9510292,00000000-0000-0000-0000-000000032595,OTHERS,-276.95740775807536,3106.851301132813,MIA
315969320.9510292,00000000-0000-0000-0000-000000035463,OTHERS,-272.12433721204684,3076.686379133586,MIA
315969320.9510292,00000000-0000-0000-0000-000000035523,OTHERS,-272.2717328052306,3083.1180187388622,MIA
315969320.9510292,00000000-0000-0000-0000-000000035540,OTHERS,-277.1061557731511,3038.996128843523,MIA
315969320.9510292,00000000-0000-0000-0000-000000035554,OTHERS,-274.01680173732643,3121.475591339154,MIA
315969320.9510292,00000000-0000-0000-0000-000000035614,OTHERS,-284.18264450220954,3131.267592666357,MIA
315969320.9510292,00000000-0000-0000-0000-000000035616,OTHERS,-281.2882483955895,3063.1781675898187,MIA
315969320.9510292,00000000-0000-0000-0000-000000035735,OTHERS,-268.81760618877155,3085.914523100033,MIA
315969320.9510292,00000000-0000-0000-0000-000000035353,OTHERS,-274.93791687513266,3064.324369720649,MIA
315969320.9510292,00000000-0000-0000-0000-000000035665,OTHERS,-275.2023705788849,3154.774235311066,MIA
315969320.9510292,00000000-0000-0000-0000-000000035745,OTHERS,-271.5167569741367,3090.816113320426,MIA
315969320.9510292,00000000-0000-0000-0000-000000035732,OTHERS,-269.58454771199956,3096.3277858868323,MIA
315969320.9510292,00000000-0000-0000-0000-000000035711,OTHERS,-307.34419485844927,3146.8283065059045,MIA
315969320.9510292,00000000-0000-0000-0000-000000035729,OTHERS,-300.3616772933873,3096.097986366208,MIA
315969320.9510292,00000000-0000-0000-0000-000000035703,OTHERS,-269.16056821471363,3015.858607129296,MIA
315969320.9510292,00000000-0000-0000-0000-000000035598,OTHERS,-304.8230380692441,3102.8919766507915,MIA
315969320.9510292,00000000-0000-0000-0000-000000035720,OTHERS,-270.6707069420471,3123.662756496325,MIA
315969320.9510292,00000000-0000-0000-0000-000000035719,OTHERS,-270.77617007613463,3110.5081142878166,MIA
315969320.9510292,00000000-0000-0000-0000-000000035714,OTHERS,-294.38744631346214,3147.0896857301177,MIA
315969320.9510292,00000000-0000-0000-0000-000000035693,OTHERS,-280.4184154030249,3022.9353410936096,MIA
315969320.9510292,00000000-0000-0000-0000-000000035538,OTHERS,-273.2477831261241,3107.7631505958175,MIA
315969320.9510292,00000000-0000-0000-0000-000000035706,OTHERS,-269.1449786538244,3088.0103097525953,MIA
315969320.9510292,00000000-0000-0000-0000-000000035588,OTHERS,-272.1447407317659,3089.593563850255,MIA
315969320.9510292,00000000-0000-0000-0000-000000035640,OTHERS,-272.6817003483605,3095.0192370583245,MIA
315969320.9510292,00000000-0000-0000-0000-000000035708,OTHERS,-269.2394767424906,3098.383371764531,MIA
315969320.9510292,00000000-0000-0000-0000-000000035618,OTHERS,-273.6109030045573,3114.750777172495,MIA
315969320.9510292,00000000-0000-0000-0000-000000035701,OTHERS,-270.798178857918,3097.738392670571,MIA
315969320.9510292,00000000-0000-0000-0000-000000035691,AGENT,-281.2598214406276,3135.4225051993158,MIA
315969321.08059615,00000000-0000-0000-0000-000000000000,AV,-275.955633816276,3090.6476294752038,MIA
315969321.08059615,00000000-0000-0000-0000-000000032595,OTHERS,-276.9781945464036,3107.5051696500304,MIA
315969321.08059615,00000000-0000-0000-0000-000000035463,OTHERS,-272.1202409270473,3076.6845440118573,MIA
315969321.08059615,00000000-0000-0000-0000-000000035523,OTHERS,-272.26913348778857,3083.109982036705,MIA
315969321.08059615,00000000-0000-0000-0000-000000035540,OTHERS,-277.05725905148637,3038.540519751731,MIA
315969321.08059615,00000000-0000-0000-0000-000000035554,OTHERS,-274.0460820566911,3121.423567715582,MIA
315969321.08059615,00000000-0000-0000-0000-000000035614,OTHERS,-284.2567199772702,3131.2215066953718,MIA
315969321.08059615,00000000-0000-0000-0000-000000035616,OTHERS,-281.2305883826253,3063.0669371245476,MIA
315969321.08059615,00000000-0000-0000-0000-000000035691,AGENT,-281.188617826175,3135.2392098741857,MIA
315969321.08059615,00000000-0000-0000-0000-000000035538,OTHERS,-273.25740341438245,3107.6281470038757,MIA
315969321.08059615,00000000-0000-0000-0000-000000035353,OTHERS,-274.9743176304386,3064.9924888964283,MIA
315969321.08059615,00000000-0000-0000-0000-000000035665,OTHERS,-275.3155834743547,3154.8608060410656,MIA
315969321.08059615,00000000-0000-0000-0000-000000035745,OTHERS,-271.4739468721889,3090.7363676584123,MIA
315969321.08059615,00000000-0000-0000-0000-000000035732,OTHERS,-269.59091428619183,3096.2423306548353,MIA
315969321.08059615,00000000-0000-0000-0000-000000035588,OTHERS,-272.17492614991613,3089.6278486550627,MIA
315969321.08059615,00000000-0000-0000-0000-000000035640,OTHERS,-272.6666451057306,3095.0832184918268,MIA
315969321.08059615,00000000-0000-0000-0000-000000035708,OTHERS,-269.56325663572653,3098.410711923543,MIA
315969321.08059615,00000000-0000-0000-0000-000000035711,OTHERS,-307.89012734804265,3146.8043311802003,MIA
315969321.08059615,00000000-0000-0000-0000-000000035720,OTHERS,-270.60700909998343,3123.720497796008,MIA
315969321.08059615,00000000-0000-0000-0000-000000035735,OTHERS,-268.8034707468277,3086.050591067399,MIA
315969321.08059615,00000000-0000-0000-0000-000000035693,OTHERS,-280.5050277943899,3022.9309145202205,MIA
315969321.08059615,00000000-0000-0000-0000-000000035728,OTHERS,-269.84615997982877,3095.0019155802447,MIA
315969321.08059615,00000000-0000-0000-0000-000000035729,OTHERS,-299.45962236378546,3096.1402140392765,MIA
315969321.08059615,00000000-0000-0000-0000-000000035703,OTHERS,-269.20023984201384,3015.8136805485688,MIA
315969321.08059615,00000000-0000-0000-0000-000000035598,OTHERS,-304.58856454234814,3102.8887576807037,MIA
315969321.08059615,00000000-0000-0000-0000-000000035719,OTHERS,-270.23624001929267,3109.3604212670284,MIA
315969321.08059615,00000000-0000-0000-0000-000000035714,OTHERS,-293.0909581157374,3147.138339675409,MIA
315969321.08059615,00000000-0000-0000-0000-000000035618,OTHERS,-273.6806497508256,3114.9513918634684,MIA
315969321.08059615,00000000-0000-0000-0000-000000035701,OTHERS,-270.8032789960916,3097.6116241988593,MIA
315969321.21173036,00000000-0000-0000-0000-000000000000,AV,-275.9954232116212,3091.538283818039,MIA
315969321.21173036,00000000-0000-0000-0000-000000032595,OTHERS,-277.0003945892431,3108.1783079698744,MIA
315969321.21173036,00000000-0000-0000-0000-000000035463,OTHERS,-272.14911293517525,3076.64727117181,MIA
315969321.21173036,00000000-0000-0000-0000-000000035523,OTHERS,-272.26205001063704,3083.1044495073766,MIA
315969321.21173036,00000000-0000-0000-0000-000000035540,OTHERS,-277.09129161676134,3038.0640582778606,MIA
315969321.21173036,00000000-0000-0000-0000-000000035554,OTHERS,-274.10327764607507,3121.659267924237,MIA
315969321.21173036,00000000-0000-0000-0000-000000035614,OTHERS,-284.2641493473891,3131.3193496462627,MIA
315969321.21173036,00000000-0000-0000-0000-000000035616,OTHERS,-281.14492068507457,3062.925794954221,MIA
315969321.21173036,00000000-0000-0000-0000-000000035691,AGENT,-281.08298259779065,3135.0313383144594,MIA
315969321.21173036,00000000-0000-0000-0000-000000035538,OTHERS,-273.22931096786624,3107.653812692608,MIA
315969321.21173036,00000000-0000-0000-0000-000000035703,OTHERS,-269.10876287347116,3015.873806213125,MIA
315969321.21173036,00000000-0000-0000-0000-000000035618,OTHERS,-273.7333272579208,3114.91471096748,MIA
315969321.21173036,00000000-0000-0000-0000-000000035701,OTHERS,-270.8033954930204,3097.5053213533147,MIA
