TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315968936.03444666,00000000-0000-0000-0000-000000000000,AV,-189.0738581312648,2319.1360566831063,MIA
315968936.03444666,00000000-0000-0000-0000-000000030296,AGENT,-213.29533268343928,2313.473984248399,MIA
315968936.03444666,00000000-0000-0000-0000-000000030336,OTHERS,-209.2305703126974,2280.940680550649,MIA
315968936.03444666,00000000-0000-0000-0000-000000030345,OTHERS,-146.93283830152276,2320.5206903354638,MIA
315968936.03444666,00000000-0000-0000-0000-000000030339,OTHERS,-268.029823846072,2321.741789164946,MIA
315968936.03444666,00000000-0000-0000-0000-000000030289,OTHERS,-233.97812700341598,2319.743380748888,MIA
315968936.03444666,00000000-0000-0000-0000-000000030322,OTHERS,-200.49954724456813,2293.653344131046,MIA
315968936.03444666,00000000-0000-0000-0000-000000030335,OTHERS,-180.61109361146006,2319.302724272114,MIA
315968936.1304459,00000000-0000-0000-0000-000000000000,AV,-189.0740139206868,2319.1358288896263,MIA
315968936.1304459,00000000-0000-0000-0000-000000030296,AGENT,-213.4989592676157,2313.643047305154,MIA
315968936.1304459,00000000-0000-0000-0000-000000030336,OTHERS,-209.3806847206523,2280.972862274824,MIA
315968936.1304459,00000000-0000-0000-0000-000000030345,OTHERS,-147.88276624498863,2320.3507863117457,MIA
315968936.1304459,00000000-0000-0000-0000-000000030339,OTHERS,-268.77343987706945,2321.628159161389,MIA
315968936.1304459,00000000-0000-0000-0000-000000030289,OTHERS,-234.86759000723882,2319.9853205977865,MIA
315968936.1304459,00000000-0000-0000-0000-000000030322,OTHERS,-200.50510485726784,2293.669113092171,MIA
315968936.1304459,00000000-0000-0000-0000-000000030335,OTHERS,-180.7136767600833,2319.323298346579,MIA
315968936.23444045,00000000-0000-0000-0000-000000000000,AV,-189.0737780499684,2319.135869286318,MIA
315968936.23444045,00000000-0000-0000-0000-000000030296,AGENT,-213.85768522203307,2313.950580074328,MIA
315968936.23444045,00000000-0000-0000-0000-000000030336,OTHERS,-209.23215669968846,2281.2177622286536,MIA
315968936.23444045,00000000-0000-0000-0000-000000030345,OTHERS,-148.9382964654656,2320.200462181612,MIA
315968936.23444045,00000000-0000-0000-0000-000000030339,OTHERS,-269.4836216777003,2321.6711984433537,MIA
315968936.23444045,00000000-0000-0000-0000-000000030289,OTHERS,-235.011096866658,2320.045686252844,MIA
315968936.23444045,00000000-0000-0000-0000-000000030322,OTHERS,-200.50245076704655,2293.625068379052,MIA
315968936.23444045,00000000-0000-0000-0000-000000030335,OTHERS,-180.79935266930642,2319.330715779648,MIA
315968936.3355653,00000000-0000-0000-0000-000000000000,AV,-189.07440701509015,2319.135522868437,MIA
315968936.3355653,00000000-0000-0000-0000-000000030289,OTHERS,-235.47095218235526,2320.132734994273,MIA
315968936.3355653,00000000-0000-0000-0000-000000030322,OTHERS,-200.5203359178037,2293.680071931853,MIA
315968936.3355653,00000000-0000-0000-0000-000000030296,AGENT,-214.1708608815701,2314.226773971094,MIA
315968936.3355653,00000000-0000-0000-0000-000000030339,OTHERS,-270.1833430868473,2321.7009649011857,MIA
315968936.3355653,00000000-0000-0000-0000-000000030345,OTHERS,-149.92695788373467,2320.191721996069,MIA
