TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315971956.01571536,00000000-0000-0000-0000-000000000000,AV,1356.2209740387027,512.9504570236878,PIT
315971956.01571536,00000000-0000-0000-0000-000000044334,OTHERS,1348.9008046648312,509.0059487777343,PIT
315971956.01571536,00000000-0000-0000-0000-000000052668,OTHERS,1392.5785135157944,533.1762073328804,PIT
315971956.01571536,00000000-0000-0000-0000-000000052679,OTHERS,1303.257423401301,496.8998061853263,PIT
315971956.01571536,00000000-0000-0000-0000-000000052671,OTHERS,1313.5837268922114,501.8660276811563,PIT
315971956.01571536,00000000-0000-0000-0000-000000052673,AGENT,1399.5157844639969,528.4276877383422,PIT
315971956.01571536,00000000-0000-0000-0000-000000052662,OTHERS,1330.8269626495855,501.39962178971086,PIT
315971956.01571536,00000000-0000-0000-0000-000000052646,OTHERS,1372.4871439748392,527.9480623782541,PIT
315971956.01571536,00000000-0000-0000-0000-000000052681,OTHERS,1399.8268521938046,535.3360174710701,PIT
315971956.01571536,00000000-0000-0000-0000-000000052665,OTHERS,1408.7950145767138,547.0682338451153,PIT
315971956.01571536,00000000-0000-0000-0000-000000052649,OTHERS,1368.9792013487847,530.4335709101593,PIT
315971956.01571536,00000000-0000-0000-0000-000000052641,OTHERS,1353.8440177607802,515.3028525580412,PIT
315971956.01571536,00000000-0000-0000-0000-000000052602,OTHERS,1317.642495179061,500.10433497912885,PIT
315971956.01571536,00000000-0000-0000-0000-000000052659,OTHERS,1329.4538056136016,500.3186002044386,PIT
315971956.1206822,00000000-0000-0000-0000-000000000000,AV,1356.2210713113288,512.9507760358977,PIT
315971956.1206822,00000000-0000-0000-0000-000000044334,OTHERS,1348.9078515434394,508.9998220454648,PIT
315971956.1206822,00000000-0000-0000-0000-000000052668,OTHERS,1391.9873542709274,533.2372382015127,PIT
315971956.1206822,00000000-0000-0000-0000-000000052679,OTHERS,1302.9858834925544,496.72576626358,PIT
315971956.1206822,00000000-0000-0000-0000-000000052671,OTHERS,1313.2197724299424,501.6294378303917,PIT
315971956.1206822,00000000-0000-0000-0000-000000052673,AGENT,1399.052019132995,529.2009749021419,PIT
315971956.1206822,00000000-0000-0000-0000-000000052662,OTHERS,1331.0624904854565,501.62254447660337,PIT
315971956.1206822,00000000-0000-0000-0000-000000052655,OTHERS,1340.4030532010622,518.1306203357689,PIT
315971956.1206822,00000000-0000-0000-0000-000000052646,OTHERS,1371.676994336555,527.6068892951686,PIT
315971956.1206822,00000000-0000-0000-0000-000000052681,OTHERS,1399.8268521938046,535.3360174710701,PIT
315971956.1206822,00000000-0000-0000-0000-000000052665,OTHERS,1408.820064723865,546.661058887252,PIT
315971956.1206822,00000000-0000-0000-0000-000000052649,OTHERS,1367.9072163019714,529.828214392193,PIT
315971956.1206822,00000000-0000-0000-0000-000000052641,OTHERS,1354.1413024428632,515.4652924992758,PIT
315971956.1206822,00000000-0000-0000-0000-000000052602,OTHERS,1316.9558397917895,499.71147276955253,PIT
315971956.1206822,00000000-0000-0000-0000-000000052659,OTHERS,1330.0147752610333,500.42067025332045,PIT
315971956.2318272,00000000-0000-0000-0000-000000000000,AV,1356.2214054536835,512.9509664473219,PIT
315971956.2318272,00000000-0000-0000-0000-000000044334,OTHERS,1348.9347298517855,509.01611107731065,PIT
315971956.2318272,00000000-0000-0000-0000-000000052671,OTHERS,1312.9249768289399,501.4998928641471,PIT
